,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_neighbors__algorithm,param_neighbors__n_neighbors,param_neighbors__weights,param_preprocessing__getlemmas,param_preprocessing__getstemmer,param_preprocessing__removestopwords,param_tfidf__analyzer,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,1.6182703971862793,1.098581729826524,0.4743279616038005,0.02076206463875227,ball_tree,3,uniform,True,True,True,word,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 1)}",0.5592105263157895,0.5478547854785478,0.5676567656765676,0.5582406924903017,0.008113159605541586,1075
1,0.7487188975016276,0.10541021382606582,0.3709983030954997,0.06264508431418277,ball_tree,3,uniform,True,True,True,word,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 2)}",0.5460526315789473,0.5247524752475248,0.5610561056105611,0.543953737479011,0.014895019563958356,1807
2,0.5422249635060629,0.08799215497287402,0.3041367530822754,0.09075457611001964,ball_tree,3,uniform,True,True,True,word,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 3)}",0.5427631578947368,0.5181518151815182,0.5511551155115512,0.5373566961959354,0.01400539965499125,2134
3,0.45215320587158203,0.026424699955165096,0.22507445017496744,0.008205938903731084,ball_tree,3,uniform,True,True,True,word,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 4)}",0.5328947368421053,0.5115511551155115,0.5478547854785478,0.5307668924787216,0.014897073216129418,2338
4,0.46499141057332355,0.003977842510299587,0.2514081796010335,0.02576809880387206,ball_tree,3,uniform,True,True,True,word,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 5)}",0.5328947368421053,0.504950495049505,0.5478547854785478,0.5285666724567194,0.017780956860228295,2410
5,0.4937545458475749,0.07356708479880888,0.2575414180755615,0.059866302037261045,ball_tree,3,uniform,True,True,True,word,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (2, 3)}",0.5164473684210527,0.5379537953795379,0.5313531353135313,0.528584766371374,0.008995535932898107,2395
6,0.6552983125050863,0.08045484935011875,0.3969457149505615,0.020231055240694438,ball_tree,3,uniform,True,True,True,char,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 1)}",0.5526315789473685,0.5511551155115512,0.48514851485148514,0.5296450697701349,0.031469588873393725,2380
7,0.6080218950907389,0.04461749457147348,0.3735063076019287,0.03071318936613992,ball_tree,3,uniform,True,True,True,char,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 2)}",0.5526315789473685,0.5610561056105611,0.5346534653465347,0.5494470499681547,0.011011532495297401,1528
8,0.5912016232808431,0.021023135548953537,0.35324613253275555,0.004960930204404286,ball_tree,3,uniform,True,True,True,char,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 3)}",0.5526315789473685,0.5478547854785478,0.5478547854785478,0.5494470499681546,0.0022518020360871287,1534
9,0.6440645058949789,0.07087807982301886,0.3809386094411214,0.01635751553327153,ball_tree,3,uniform,True,True,True,char,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 4)}",0.5592105263157895,0.5214521452145214,0.5907590759075908,0.5571405824793007,0.028332268542401663,1141
10,0.778048038482666,0.04324889820561307,0.4373663266499837,0.014082857503743149,ball_tree,3,uniform,True,True,True,char,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 5)}",0.5625,0.5346534653465347,0.6039603960396039,0.5670379537953796,0.02847580761523983,481
11,0.5849584738413492,0.023806075793775108,0.3410983880360921,0.0015215489714969972,ball_tree,3,uniform,True,True,True,char,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (2, 3)}",0.5328947368421053,0.5346534653465347,0.5874587458745875,0.5516689826877424,0.02531736746735866,1396
12,0.49988746643066406,0.028715922000017078,0.3082436720530192,0.0052740708996205695,ball_tree,3,uniform,True,True,True,char_wb,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 1)}",0.5625,0.5445544554455446,0.49504950495049505,0.5340346534653465,0.028523580839751487,2239
13,0.4962006409962972,0.02203771613772494,0.2906943162282308,0.014767378550602565,ball_tree,3,uniform,True,True,True,char_wb,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 2)}",0.5230263157894737,0.5247524752475248,0.5214521452145214,0.5230769787505066,0.0013478302646355803,2491
14,0.5235645771026611,0.024750332543059292,0.3456132411956787,0.017434005175646413,ball_tree,3,uniform,True,True,True,char_wb,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 3)}",0.5625,0.5247524752475248,0.570957095709571,0.5527365236523653,0.020086659599570924,1393
15,0.5695106188456217,0.022432741440946657,0.310757319132487,0.021336204326113727,ball_tree,3,uniform,True,True,True,char_wb,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 4)}",0.5460526315789473,0.5544554455445545,0.5742574257425742,0.5582551676220254,0.011823874699174114,1036
16,0.5921005407969157,0.018414535027546905,0.31116294860839844,0.014490733382296962,ball_tree,3,uniform,True,True,True,char_wb,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 5)}",0.5493421052631579,0.5478547854785478,0.570957095709571,0.5560513288170922,0.010557444293802364,1177
17,0.47046629587809247,0.02545344224573991,0.28439807891845703,0.03862530142696233,ball_tree,3,uniform,True,True,True,char_wb,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (2, 3)}",0.5460526315789473,0.5544554455445545,0.5808580858085809,0.5604553876440276,0.0148291242701775,871
18,0.491228183110555,0.028412709633188038,0.2518819173177083,0.006919837886577598,ball_tree,3,uniform,True,True,False,word,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 1)}",0.5526315789473685,0.5214521452145214,0.5544554455445545,0.5428463899021482,0.015146328524466809,1885
19,0.5387428601582845,0.046653897136256055,0.27986963589986164,0.026994699140152772,ball_tree,3,uniform,True,True,False,word,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 2)}",0.5394736842105263,0.5313531353135313,0.5445544554455446,0.5384604249898675,0.005436833269049322,2086
20,0.5572357177734375,0.05230557695532598,0.28012601534525555,0.021447914933362355,ball_tree,3,uniform,True,True,False,word,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 3)}",0.5296052631578947,0.528052805280528,0.5511551155115512,0.536271061316658,0.0105436816252717,2149
21,0.5531144142150879,0.032818278037145876,0.25736427307128906,0.0010405910466310877,ball_tree,3,uniform,True,True,False,word,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 4)}",0.5328947368421053,0.5346534653465347,0.5478547854785478,0.5384676625557293,0.006676418154677063,2080
22,0.5347949663798014,0.021947917332127337,0.2893410523732503,0.028166826138392883,ball_tree,3,uniform,True,True,False,word,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 5)}",0.5361842105263158,0.5313531353135313,0.5445544554455446,0.5373639337617973,0.0054535935242263685,2128
23,0.6523894468943278,0.02217063172590659,0.31451884905497235,0.004925230180258454,ball_tree,3,uniform,True,True,False,word,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (2, 3)}",0.5328947368421053,0.5346534653465347,0.5676567656765676,0.5450683226217359,0.015988570943418847,1750
24,0.6025585333506266,0.0833879687377847,0.35146530469258624,0.01086598495477803,ball_tree,3,uniform,True,True,False,char,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 1)}",0.506578947368421,0.5082508250825083,0.5379537953795379,0.5175945226101557,0.014412350827127295,2551
25,0.5599187215169271,0.051585162535203614,0.3710455894470215,0.026105253485999763,ball_tree,3,uniform,True,True,False,char,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 2)}",0.5427631578947368,0.5082508250825083,0.5346534653465347,0.5285558161079266,0.014734568735083041,2413
26,0.6799764633178711,0.007843556562243168,0.4200739065806071,0.009190278560807133,ball_tree,3,uniform,True,True,False,char,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 3)}",0.5427631578947368,0.5313531353135313,0.5346534653465347,0.5362565861849343,0.004794069332191467,2170
27,0.7152855396270752,0.038440569650918084,0.43266844749450684,0.012191338701679728,ball_tree,3,uniform,True,True,False,char,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 4)}",0.5328947368421053,0.5511551155115512,0.5577557755775577,0.547268542643738,0.010514970224843946,1618
28,0.9205955664316813,0.014001613784055213,0.5380029678344727,0.07239042526300986,ball_tree,3,uniform,True,True,False,char,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 5)}",0.5394736842105263,0.5346534653465347,0.5775577557755776,0.5505616351108795,0.01919030181595897,1471
29,0.680455764134725,0.10477603424836898,0.43739962577819824,0.10228021569529319,ball_tree,3,uniform,True,True,False,char,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (2, 3)}",0.5164473684210527,0.5247524752475248,0.5676567656765676,0.5362855364483817,0.022440428060612982,2146
30,0.6387922763824463,0.049048719162528724,0.3373724619547526,0.045430717513408304,ball_tree,3,uniform,True,True,False,char_wb,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 1)}",0.5164473684210527,0.5082508250825083,0.5412541254125413,0.5219841063053674,0.014030824588937339,2500
31,0.6990458965301514,0.027641387233749138,0.37964916229248047,0.03136822074254735,ball_tree,3,uniform,True,True,False,char_wb,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 2)}",0.5493421052631579,0.504950495049505,0.5511551155115512,0.5351492386080713,0.02136656010260324,2206
32,0.7245630423227946,0.05786917027286204,0.4420403639475505,0.03531744879327513,ball_tree,3,uniform,True,True,False,char_wb,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 3)}",0.5625,0.5247524752475248,0.528052805280528,0.5384350935093509,0.01706971661323934,2101
33,0.6972785790761312,0.023370529956893635,0.4035792350769043,0.052201350558966145,ball_tree,3,uniform,True,True,False,char_wb,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 4)}",0.5526315789473685,0.5313531353135313,0.5577557755775577,0.5472468299461525,0.011431578910557924,1669
34,0.8812559445699056,0.21326290851246332,0.4981389045715332,0.11314916491102062,ball_tree,3,uniform,True,True,False,char_wb,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 5)}",0.555921052631579,0.528052805280528,0.5676567656765676,0.5505435411962248,0.01660936767190516,1495
35,0.9785558382670084,0.12131727080053248,0.549231767654419,0.08383096941026914,ball_tree,3,uniform,True,True,False,char_wb,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (2, 3)}",0.5427631578947368,0.5313531353135313,0.5478547854785478,0.5406570262289386,0.006899418211579167,1972
36,0.29431740442911786,0.03309107243765539,0.17463111877441406,0.029700243978557323,ball_tree,3,uniform,True,False,True,word,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 1)}",0.5657894736842105,0.5313531353135313,0.570957095709571,0.5560332349024376,0.017578520342319225,1213
37,0.3364412784576416,0.020833032104994556,0.16032012303670248,0.019573526949287032,ball_tree,3,uniform,True,False,True,word,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 2)}",0.5526315789473685,0.5115511551155115,0.5676567656765676,0.5439464999131493,0.023714030059301734,1819
38,0.33498581250508624,0.05163249213357031,0.17923617362976074,0.018675092043442514,ball_tree,3,uniform,True,False,True,word,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 3)}",0.5657894736842105,0.5181518151815182,0.5577557755775577,0.5472323548144288,0.0208229587286593,1678
39,0.30217528343200684,0.03259999060697513,0.1269521713256836,0.00845445266219786,ball_tree,3,uniform,True,False,True,word,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 4)}",0.5493421052631579,0.5247524752475248,0.5577557755775577,0.5439501186960801,0.014002609221695038,1810
40,0.2827607790629069,0.02657864723019387,0.14753429094950357,0.007532698725268675,ball_tree,3,uniform,True,False,True,word,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 5)}",0.5460526315789473,0.5214521452145214,0.5577557755775577,0.5417535174570088,0.015129445485742498,1924
41,0.29362956682840985,0.002976168598041774,0.18798017501831055,0.008658441644340611,ball_tree,3,uniform,True,False,True,word,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (2, 3)}",0.5296052631578947,0.5379537953795379,0.5313531353135313,0.5329707312836547,0.003595085544264851,2269
42,0.26543116569519043,0.004612468371695586,0.1446510155995687,0.005665515628336637,ball_tree,3,uniform,True,False,True,char,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 1)}",0.5460526315789473,0.5445544554455446,0.5511551155115512,0.5472540675120143,0.002825451533553759,1648
43,0.29117925961812335,0.02093640107919849,0.18640708923339844,0.01055565000739254,ball_tree,3,uniform,True,False,True,char,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 2)}",0.5131578947368421,0.528052805280528,0.504950495049505,0.5153870650222917,0.009562289984578537,2563
44,0.31282512346903485,0.022111346460926766,0.21391836802164713,0.018172413627111982,ball_tree,3,uniform,True,False,True,char,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 3)}",0.5296052631578947,0.5412541254125413,0.5808580858085809,0.5505724914596722,0.02193683229573672,1450
45,0.3736240069071452,0.010047887838415492,0.22806580861409506,0.008544066206890652,ball_tree,3,uniform,True,False,True,char,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 4)}",0.5526315789473685,0.5181518151815182,0.594059405940594,0.5549476000231602,0.031032386834074572,1270
46,0.4479547341664632,0.02604240729599055,0.2427840232849121,0.011125492284019343,ball_tree,3,uniform,True,False,True,char,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 5)}",0.5592105263157895,0.5313531353135313,0.570957095709571,0.5538402524462973,0.016608196788288652,1345
47,0.27027463912963867,0.004432786586029755,0.18011601765950522,0.00913176386623965,ball_tree,3,uniform,True,False,True,char,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (2, 3)}",0.5460526315789473,0.5445544554455446,0.5610561056105611,0.5505543975450177,0.007450974752880723,1483
48,0.23602771759033203,0.01821326042950689,0.14457829793294272,0.008670617870977896,ball_tree,3,uniform,True,False,True,char_wb,"(1, 1)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 1)}",0.5361842105263158,0.5346534653465347,0.5478547854785478,0.5395641537837995,0.005895576060337141,2026
49,0.2800327142079671,0.009305935785608259,0.18177096048990884,0.021464338194643055,ball_tree,3,uniform,True,False,True,char_wb,"(1, 2)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 2)}",0.5230263157894737,0.5313531353135313,0.5511551155115512,0.5351781888715187,0.011797757399672494,2191
50,0.3879767258961995,0.11543320276216808,0.2765091260274251,0.05376320323867155,ball_tree,3,uniform,True,False,True,char_wb,"(1, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 3)}",0.5526315789473685,0.5346534653465347,0.5841584158415841,0.5571478200451625,0.020461058234597353,1123
51,0.45634206136067706,0.03034155697283246,0.25688401858011883,0.04996341197713784,ball_tree,3,uniform,True,False,True,char_wb,"(1, 4)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 4)}",0.5592105263157895,0.5247524752475248,0.594059405940594,0.5593408025013028,0.028294585930137003,985
52,0.5724440415700277,0.08869420236532831,0.31200536092122394,0.05465982363218517,ball_tree,3,uniform,True,False,True,char_wb,"(1, 5)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 5)}",0.569078947368421,0.5445544554455446,0.5907590759075908,0.5681308262405188,0.018874867562719756,439
53,0.33908987045288086,0.031138954014486794,0.20945223172505698,0.014386015021647484,ball_tree,3,uniform,True,False,True,char_wb,"(2, 3)","{'neighbors__algorithm': 'ball_tree', 'neighbors__n_neighbors': 3, 'neighbors__weights': 'uniform', 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (2, 3)}",0.5460526315789473,0.5412541254125413,0.5478547854785478,0.5450538474900121,0.0027857202023864563,1777
