,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bayes__alpha,param_vectorizer__analyzer,param_vectorizer__binary,param_vectorizer__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14,0.16179537773132324,0.008186907896614186,0.04436073303222656,0.002400131908920059,0,char,True,"(1, 3)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 3)}",0.5224719101123596,0.5168539325842697,0.5337078651685393,0.5617977528089888,0.5819209039548022,0.5433504729257919,0.024734353456022345,27
15,0.27114152908325195,0.005614702279128754,0.06334390640258789,0.006523394374784391,0,char,True,"(1, 4)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 4)}",0.5,0.5674157303370787,0.550561797752809,0.5617977528089888,0.5706214689265536,0.5500793499650861,0.025953896623955832,17
16,0.43164896965026855,0.014229840560560472,0.08883380889892578,0.0029449848851333172,0,char,True,"(1, 5)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 5)}",0.5224719101123596,0.5786516853932584,0.5617977528089888,0.5786516853932584,0.559322033898305,0.560179013521234,0.020531242488589656,7
17,0.1455085277557373,0.010308554672697543,0.03908748626708984,0.010103967988006817,0,char,True,"(2, 3)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': True, 'vectorizer__ngram_range': (2, 3)}",0.5056179775280899,0.5168539325842697,0.5337078651685393,0.5674157303370787,0.5932203389830508,0.5433631689202058,0.03251131216135951,25
18,0.03400402069091797,0.002386288928347561,0.007593774795532226,0.0008049066258644638,0,char,False,"(1, 1)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 1)}",0.4943820224719101,0.4943820224719101,0.5168539325842697,0.5224719101123596,0.5310734463276836,0.5118326667936266,0.014951014548182255,60
19,0.08374114036560058,0.0025754043221979045,0.024274635314941406,0.0013945973501671087,0,char,False,"(1, 2)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 2)}",0.48314606741573035,0.47752808988764045,0.5561797752808989,0.4943820224719101,0.5141242937853108,0.5050720497682981,0.02845219794829496,66
20,0.16354727745056152,0.010441477534535604,0.043988704681396484,0.003164682129210159,0,char,False,"(1, 3)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 3)}",0.5337078651685393,0.5280898876404494,0.5449438202247191,0.5617977528089888,0.5932203389830508,0.5523519329651496,0.023454544824761055,12
21,0.26886396408081054,0.003111227870821895,0.0626762866973877,0.0038420195279067738,0,char,False,"(1, 4)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 4)}",0.5,0.5786516853932584,0.5561797752808989,0.5730337078651685,0.576271186440678,0.5568272709960007,0.029484835041598205,10
22,0.440598201751709,0.011671240781000763,0.08530650138854981,0.003642705906158451,0,char,False,"(1, 5)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 5)}",0.5168539325842697,0.5842696629213483,0.5674157303370787,0.5898876404494382,0.559322033898305,0.5635498000380881,0.025831446015694808,1
23,0.14107656478881836,0.005187761601148532,0.03996400833129883,0.005555453925510265,0,char,False,"(2, 3)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': False, 'vectorizer__ngram_range': (2, 3)}",0.5337078651685393,0.5280898876404494,0.5393258426966292,0.5730337078651685,0.5875706214689266,0.5523455849679426,0.02355427250620079,13
24,0.05950736999511719,0.002424112083211724,0.01862163543701172,0.0007709234786045425,0,char_wb,True,"(1, 1)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 1)}",0.5056179775280899,0.5280898876404494,0.5393258426966292,0.5224719101123596,0.4915254237288136,0.5174062083412683,0.016905916750860613,50
25,0.12531862258911133,0.0072235158543479,0.037481832504272464,0.004917325549857076,0,char_wb,True,"(1, 2)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 2)}",0.5056179775280899,0.5112359550561798,0.5337078651685393,0.5224719101123596,0.4915254237288136,0.5129118263187964,0.01440317620798513,59
26,0.20021729469299315,0.012368574557470952,0.04917292594909668,0.001810324572884732,0,char_wb,True,"(1, 3)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 3)}",0.5056179775280899,0.5393258426966292,0.5280898876404494,0.5617977528089888,0.5649717514124294,0.5399606424173174,0.022014319815861286,32
27,0.27735915184021,0.01745615546256392,0.07060174942016602,0.008667070826709715,0,char_wb,True,"(1, 4)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 4)}",0.5168539325842697,0.5617977528089888,0.5337078651685393,0.5337078651685393,0.5536723163841808,0.5399479464229036,0.01598113308401234,34
28,0.34383444786071776,0.0067278252960927066,0.08499407768249512,0.010703604275542407,0,char_wb,True,"(1, 5)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 5)}",0.5224719101123596,0.5842696629213483,0.5449438202247191,0.5337078651685393,0.5875706214689266,0.5545927759791786,0.026567979909952005,11
29,0.15195412635803224,0.009297231857452607,0.04325246810913086,0.0030270585663461987,0,char_wb,True,"(2, 3)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': True, 'vectorizer__ngram_range': (2, 3)}",0.5056179775280899,0.5393258426966292,0.5280898876404494,0.5617977528089888,0.5649717514124294,0.5399606424173174,0.022014319815861286,32
30,0.06408734321594238,0.005933194552190098,0.020742321014404298,0.0025950648599645664,0,char_wb,False,"(1, 1)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 1)}",0.5056179775280899,0.5168539325842697,0.5,0.5224719101123596,0.519774011299435,0.5129435663048308,0.008647952805047246,58
31,0.11941218376159668,0.003227658865922471,0.03535361289978027,0.002591147830789385,0,char_wb,False,"(1, 2)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 2)}",0.48314606741573035,0.47191011235955055,0.5393258426966292,0.4887640449438202,0.5310734463276836,0.5028439027486827,0.027096071942229207,68
32,0.21030526161193847,0.012916307642878459,0.05450081825256348,0.0037409933640174873,0,char_wb,False,"(1, 3)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 3)}",0.5168539325842697,0.5561797752808989,0.5393258426966292,0.5561797752808989,0.5819209039548022,0.5500920459594998,0.0214843217780244,16
33,0.44725627899169923,0.09714601320193378,0.09994969367980958,0.021265118120527855,0,char_wb,False,"(1, 4)","{'bayes__alpha': 0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 4)}",0.5168539325842697,0.5617977528089888,0.5337078651685393,0.5280898876404494,0.5536723163841808,0.5388243509172856,0.016567110085771837,37
